번호,제목,첨부,부서명,작성일
697,[홍콩] 입찰정보(2016-2),,양자경제외교총괄과,2016-01-21
696,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2016-01-21
695,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2016-01-14
694,[홍콩] 입찰정보(2016-1),,양자경제외교총괄과,2016-01-14
693,[알제리] 국영광물공사 광물 개발사업자 모집 공고,,양자경제외교총괄과,2016-01-14
692,[칠레] 2016년 칠레 인프라 사업 컨세션 입찰 관련 동향,,양자경제외교총괄과,2016-01-14
691,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2016-01-07
690,[홍콩] 입찰정보(2015-43),,양자경제외교총괄과,2016-01-07
689,[우즈베키스탄] 아무-부하라 중앙관개시설 재건 입찰 초대 공고,,양자경제외교총괄과,2016-01-07
688,[키르기즈] 남부지역 석탄 광상 채굴권 입찰 공고,,양자경제외교총괄과,2016-01-07
687,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2016-01-07
686,[우즈베키스탄] 투라쿠르간 화력발전소 건설 주사업자 입찰공고,,양자경제외교총괄과,2015-12-31
685,[홍콩] 입찰정보(2015-42),,양자경제외교총괄과,2015-12-31
684,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-12-31
683,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-12-31
682,[필리핀] 경전철(LRT) 6호선 입찰안내공고,,양자경제외교총괄과,2015-12-24
681,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-12-24
680,[홍콩] 입찰정보(2015-41),,양자경제외교총괄과,2015-12-24
679,[홍콩] 입찰정보(2015-40),,양자경제외교총괄과,2015-12-24
678,[우즈베키스탄] 수력발전소 개발 프로그램,,양자경제외교총괄과,2015-12-09
677,[파푸아뉴기니] 석회석 가공시설 관련 투자진출 정보,,양자경제외교총괄과,2015-12-09
676,[키르기즈] 동부지역 사력광상 개발권 및 탐사권 등 경매 공고,,양자경제외교총괄과,2015-12-09
675,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-12-09
674,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-12-09
673,[키르기즈] 남부지역 석고 광상 개발권 입찰 공고,,양자경제외교총괄과,2015-12-09
672,[우즈베키스탄] 타히아타쉬 발전소 건설 주사업자 입찰공고,,양자경제외교총괄과,2015-12-09
671,[요르단] 홍해-사해 담수화 프로젝트 제1단계 사업 입찰 공고,,양자경제외교총괄과,2015-12-09
670,[파키스탄] 잠수로 천연가스 발전소 입찰참가자격 사전심사 재공고 등,,양자경제외교총괄과,2015-12-09
669,[홍콩] 입찰정보(2015-39),,양자경제외교총괄과,2015-12-09
668,[홍콩] 입찰정보(2015-38),,양자경제외교총괄과,2015-12-09
667,[홍콩] 입찰정보(2015-37),,양자경제외교총괄과,2015-12-09
666,[인도네시아] Batam 오수처리장 건설 입찰공고,,양자경제외교총괄과,2015-11-26
665,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-11-26
664,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-11-26
663,[파키스탄] 고속도로 건설 입찰자격 사전 심사 계획,,양자경제외교총괄과,2015-11-26
662,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-11-18
661,[홍콩] 입찰정보(2015-36),,양자경제외교총괄과,2015-11-18
660,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-11-18
659,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-11-13
658,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-11-13
657,[키르기즈] 남부지역 사력 광상 채굴권 경매 공고,,양자경제외교총괄과,2015-11-13
656,[홍콩] 입찰정보(2015-35),,양자경제외교총괄과,2015-11-13
655,[코스타리카] 신 국제공항 건설 타당성 조사 국제입찰 공고,,양자경제외교총괄과,2015-11-09
654,[홍콩] 입찰정보(2015-34),,양자경제외교총괄과,2015-11-09
653,[키르기즈] 남부지역 석탄 광상 채굴권 경매 공고,,양자경제외교총괄과,2015-11-02
652,[중국] 광동성 이공직업기술학교 멀티 미디어 교실 구축 입찰공고,,양자경제외교총괄과,2015-11-02
651,[홍콩] 입찰정보(2015-33),,양자경제외교총괄과,2015-11-02
650,[홍콩] 입찰정보(2015-32),,양자경제외교총괄과,2015-11-02
649,[홍콩] 입찰정보(2015-31),,양자경제외교총괄과,2015-11-02
648,[중국] 화중지역 입찰정보,,양자경제외교총괄과,2015-11-02
647,[중국] 화남지역 입찰정보,,양자경제외교총괄과,2015-11-02
646,[중국] 심천시 보안구 교육국 클라우드 데스크톱 사무 자동화 시스템 입찰공고,,양자경제진흥과,2015-10-21
645,[중국] 화남지역 입찰정보,,양자경제진흥과,2015-10-21
644,[카타르] Al Karaana Lagoon 하수처리장 매립 및 재생 프로젝트 PQ공고,,양자경제진흥과,2015-10-21
643,[키르기즈] 남부지역 사금 탐사권 경매 공고,,양자경제진흥과,2015-10-21
642,[키르기즈] 남부지역 사금 채굴권 경매 공고,,양자경제진흥과,2015-10-21
641,[중국] 화중지역 입찰정보,,양자경제진흥과,2015-10-21
640,[홍콩] 입찰정보(2015-30),,양자경제진흥과,2015-10-21
639,[키르기즈] 남부지역 금광 및 안티몬광상 개발권 입찰 공고,,양자경제진흥과,2015-10-06
